"prolificID","exp_version","trial","chaserInitialX","chaserInitialY","distractorSetStartingX","distractorSetStartingY","blockIsVolatile","miniBlock","chasingIsPresent","reportChasing","R-GPTS-reference","R-GPTS-persecution","spiritual-events","difficulty_halfway","difficulty_end","volatilityJudgment","noticeDifference","religiosity_general","religiosity_lens","religiosity_practice"
"6137753896c9b6b5813a2432","Pilot2",52,500.938008228111,49.0873991364917,"31,170,313,400,509,57,201,294,431,543,34,204,330,405,578,67,196,275","89,58,51,39,89,203,238,171,179,198,388,369,358,398,392,530,496,537","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",53,545.532730664375,320.263134487585,"27,199,330,409,522,21,177,313,408,534,32,172,299,450,554,50,181,292","66,97,66,54,30,210,211,249,223,186,387,344,330,324,344,482,474,495","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",54,94.9686335302604,393.532456982072,"63,164,263,383,561,27,195,311,384,516,91,171,277,449,514,98,183,323","79,48,67,38,56,219,185,179,246,222,327,383,335,399,352,476,504,476","1","miniBlockChasingIsDominant_Yes",1,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",55,508.761504956058,123.410758646076,"44,164,331,407,533,24,143,334,430,570,60,170,271,393,534,54,149,308","24,59,25,66,50,227,232,226,220,179,351,365,350,361,376,511,492,477","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",56,66.8471912648464,287.504380693316,"90,175,331,388,577,67,167,328,422,520,53,215,274,427,528,64,159,282","72,53,58,62,62,218,216,231,175,217,337,325,338,390,382,474,492,503","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",57,528.458707996043,510.461327931486,"22,200,286,435,507,94,216,318,391,524,77,149,270,431,518,41,201,292","32,59,35,39,28,214,243,225,215,203,321,389,363,375,380,488,494,480","1","miniBlockChasingIsDominant_Yes",1,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",58,117.616320530977,331.646091278818,"45,142,311,415,541,93,194,306,440,536,93,180,305,413,551,64,196,298","90,60,21,69,31,192,248,207,201,175,362,395,399,381,326,545,535,542","1","miniBlockChasingIsDominant_Yes",1,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",59,NA,NA,"97,166,281,410,527,48,187,287,400,521,35,181,279,419,532,44,213,274,419","44,48,76,82,86,172,176,174,212,239,358,351,344,343,363,510,471,514,533","1","miniBlockChasingIsDominant_Yes",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",60,98.2943944939861,162.753803618156,"76,195,331,444,558,58,159,305,403,542,97,216,298,428,545,23,177,300","88,65,82,40,96,230,218,209,206,180,329,392,357,385,336,496,480,527","1","miniBlockChasingIsDominant_Yes",1,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",61,565.497078816497,453.765031921972,"88,144,330,411,522,27,163,273,382,567,59,191,294,403,526,83,158,263","92,66,97,76,42,208,192,217,187,203,335,378,342,389,396,507,542,484","1","miniBlockChasingIsDominant_Yes",1,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",62,537.045623867246,126.841571972089,"93,193,276,414,534,94,191,302,444,561,64,206,326,423,524,65,146,295","64,97,75,80,97,188,227,197,243,203,366,330,334,394,351,519,510,491","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",63,508.815079394432,412.625221286059,"72,201,329,442,523,43,177,332,419,548,73,164,299,382,535,52,152,271","75,49,29,86,23,199,205,240,172,220,353,377,397,358,377,520,478,514","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",64,385.674116560548,125.76177787729,"39,163,302,427,523,34,156,331,448,573,32,199,307,382,509,43,158,262","59,90,92,56,81,187,218,236,194,229,333,398,353,397,361,484,526,536","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",65,NA,NA,"34,173,338,444,513,78,145,289,412,514,89,174,334,447,567,27,217,338,393","24,59,25,97,21,181,175,219,184,187,336,362,391,388,389,536,525,474,474","1","miniBlockChasingIsDominant_Yes",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",66,154.527544506851,170.116455024334,"24,177,296,409,571,70,208,278,430,504,89,164,290,389,505,73,185,331","33,79,23,74,92,247,210,207,178,186,356,347,353,341,347,492,544,521","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",67,501.780223146178,498.257190241499,"81,198,302,404,512,29,175,297,458,576,60,180,321,448,558,89,212,288","72,59,77,30,93,205,172,213,191,191,328,360,328,398,340,527,515,500","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",68,59.999142991771,262.316985266172,"91,177,276,410,503,67,166,284,455,519,87,160,339,455,522,93,159,278","57,36,34,99,39,215,243,204,180,186,382,369,383,392,366,524,474,473","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",69,493.591635412709,303.767138168602,"54,197,297,435,578,24,171,284,381,515,77,141,294,391,512,67,188,329","70,80,51,53,60,194,182,199,189,228,377,346,363,326,398,481,474,511","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",70,489.704556238851,98.5117656010809,"45,217,308,456,548,53,176,274,439,574,93,152,335,399,549,24,154,295","77,69,41,52,80,213,171,213,212,184,343,332,376,393,374,541,514,536","1","miniBlockChasingIsDominant_Yes",1,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",71,NA,NA,"66,192,334,397,515,73,143,319,396,577,41,209,268,422,508,51,212,294,438","28,55,45,48,52,184,200,230,180,224,337,375,351,353,365,542,497,493,540","1","miniBlockChasingIsDominant_Yes",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",72,129.534185088816,541.875074542885,"80,176,306,405,515,90,200,314,426,501,91,143,313,402,530,35,192,263","42,89,63,38,90,185,176,188,214,244,387,385,323,385,329,494,513,475","1","miniBlockChasingIsDominant_Yes",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",73,NA,NA,"75,173,302,429,503,22,190,277,397,540,41,179,266,388,529,24,209,289,444","21,35,83,58,48,248,245,215,174,201,328,327,387,351,325,473,516,528,496","1","miniBlockChasingIsDominant_Not",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",74,NA,NA,"53,172,333,452,555,53,164,317,456,528,75,198,296,426,513,95,148,301,458","34,40,49,41,29,200,171,187,235,235,324,346,345,363,399,487,480,501,533","1","miniBlockChasingIsDominant_Not",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",75,233.154878669288,486.556699971858,"28,156,272,407,553,37,173,279,443,558,73,156,270,439,530,82,218,327","54,95,89,40,62,225,245,231,215,194,351,369,323,386,362,509,544,546","1","miniBlockChasingIsDominant_Not",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",76,NA,NA,"77,205,316,406,507,98,161,293,457,513,44,184,277,446,529,82,166,328,411","61,58,50,41,68,246,178,203,236,233,381,350,365,325,344,533,531,527,513","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",77,NA,NA,"28,161,315,436,562,46,162,307,439,571,37,189,320,424,546,30,192,279,453","60,73,97,92,21,175,225,199,175,232,362,321,349,346,346,513,535,537,479","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",78,NA,NA,"46,201,308,428,527,70,183,295,445,542,25,153,267,412,510,81,201,268,419","91,87,42,54,51,207,221,229,221,178,369,324,322,365,342,492,519,528,547","1","miniBlockChasingIsDominant_Not",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",79,NA,NA,"41,159,290,432,546,41,192,277,397,527,59,210,326,443,526,62,143,329,381","38,36,52,21,67,200,190,207,199,198,362,348,352,363,329,508,521,541,475","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",80,NA,NA,"85,175,287,421,578,79,203,305,455,544,84,156,301,386,509,23,166,275,443","78,71,66,90,93,205,173,179,202,181,322,330,363,346,371,480,523,530,479","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",81,NA,NA,"85,186,316,389,564,62,145,280,413,569,31,196,278,391,573,25,183,275,445","50,25,56,76,70,206,197,193,212,230,335,386,375,378,344,473,519,471,475","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",82,110.483099427027,427.567616255006,"58,172,318,449,554,93,141,286,455,566,92,199,263,458,553,56,146,271","21,73,68,26,87,189,196,199,231,210,359,384,321,356,375,502,528,548","1","miniBlockChasingIsDominant_Not",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",83,NA,NA,"98,193,332,408,505,82,196,316,429,518,21,205,295,394,572,94,142,281,397","45,64,23,48,48,182,174,229,226,188,389,375,368,326,374,545,546,491,527","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",84,NA,NA,"29,210,308,396,524,62,203,289,411,511,75,175,311,393,529,40,147,333,443","48,71,31,46,60,174,244,244,212,217,345,341,356,337,337,484,535,524,490","1","miniBlockChasingIsDominant_Not",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",85,NA,NA,"50,197,275,441,514,94,168,281,445,573,48,217,305,450,522,58,213,267,416","70,96,71,26,59,244,217,238,203,193,351,378,397,356,365,504,486,504,544","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",86,NA,NA,"89,190,327,385,502,51,211,269,436,542,25,143,320,415,516,94,166,338,444","31,91,80,74,75,199,227,245,235,191,341,375,332,376,343,483,508,475,531","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",87,NA,NA,"42,188,313,395,518,83,178,265,382,530,98,154,276,456,531,78,189,322,455","23,29,41,42,25,193,222,183,215,229,344,374,361,371,369,492,492,513,532","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",88,NA,NA,"58,155,307,407,525,89,200,277,401,562,48,173,320,438,525,66,211,276,421","99,36,64,48,52,212,195,234,203,237,336,335,359,359,382,511,495,486,481","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",89,381.289391743484,512.728937688935,"37,154,328,381,566,36,154,270,451,567,79,192,263,404,513,81,173,304","40,60,75,72,39,181,180,188,172,243,322,338,355,363,322,545,506,546","1","miniBlockChasingIsDominant_Not",1,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",90,NA,NA,"44,197,325,388,508,99,182,266,406,524,68,204,299,411,571,77,216,335,438","35,34,45,42,77,239,207,236,200,249,397,384,342,359,352,478,509,483,483","1","miniBlockChasingIsDominant_Not",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",91,NA,NA,"50,179,312,407,566,67,184,264,395,558,55,148,308,407,512,77,211,313,385","53,77,37,32,39,197,235,171,218,177,352,326,325,377,325,548,524,477,517","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",92,NA,NA,"86,148,332,423,577,24,201,289,416,518,60,197,328,404,513,59,193,264,441","47,62,44,58,41,173,238,225,176,242,323,371,347,348,383,482,515,515,530","1","miniBlockChasingIsDominant_Not",0,1,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",93,NA,NA,"34,151,316,445,525,54,186,319,398,554,31,212,322,447,506,27,150,333,414","40,68,84,68,65,223,235,189,203,194,339,350,332,342,345,497,537,527,480","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",94,NA,NA,"48,219,282,438,534,85,176,299,416,566,65,157,264,432,529,65,214,261,423","89,66,73,81,52,225,172,198,219,228,362,392,379,363,376,491,491,535,537","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",95,NA,NA,"50,196,276,433,549,26,142,338,458,525,60,179,306,409,532,24,218,311,419","33,62,34,27,67,189,242,185,194,220,329,396,379,374,340,509,473,480,513","1","miniBlockChasingIsDominant_Not",0,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"6137753896c9b6b5813a2432","Pilot2",96,106.547594338297,94.6651188971019,"62,205,281,450,575,76,204,261,406,531,24,154,300,452,538,54,195,300","25,37,21,66,48,183,245,228,201,223,377,382,344,391,368,480,500,520","1","miniBlockChasingIsDominant_Not",1,0,0,0,0,97,84,"secondBlockIsVolatile","""where the circles larger or faster in the 2nd part, it seemed so""",0,0,0
"613dd5fb512aabe8d5d32393","Pilot2",1,58.2747974305256,252.388624077959,"48,157,282,428,554,55,169,316,439,547,55,168,301,430,560,69,181,293","44,64,84,82,38,207,200,194,184,194,354,367,355,353,341,523,506,508","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",2,NA,NA,"63,161,285,436,529,56,200,301,440,564,41,194,298,423,551,37,178,322,420","68,46,50,60,75,229,215,188,193,233,379,333,335,355,346,486,489,531,489","1","miniBlockChasingIsDominant_Yes",0,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",3,383.107975680426,554.967743957465,"48,187,280,412,537,62,167,319,443,528,46,191,284,397,524,75,162,287","38,83,53,42,52,198,234,213,208,227,349,348,348,378,385,529,518,494","1","miniBlockChasingIsDominant_Yes",1,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",4,140.282162315524,190.520035977625,"86,157,316,434,524,51,173,291,411,518,81,177,318,419,550,59,181,285","83,68,60,85,85,195,188,233,233,235,363,344,368,350,343,528,526,509","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",5,500.589046917293,532.364485854446,"54,202,306,397,523,72,190,311,437,565,45,200,312,409,532,70,201,289","36,39,65,63,45,193,234,184,197,235,364,379,360,372,379,523,491,518","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",6,293.429684668902,49.4299171309779,"55,177,286,434,526,68,178,293,409,527,59,171,281,433,528,37,173,325","37,64,78,64,71,215,196,207,205,215,367,378,387,343,357,484,498,489","1","miniBlockChasingIsDominant_Yes",1,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",7,NA,NA,"59,184,293,426,536,73,172,300,421,541,33,170,306,402,539,86,188,292,447","40,80,42,86,35,186,208,203,217,225,375,347,368,370,371,530,525,509,498","1","miniBlockChasingIsDominant_Yes",0,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",8,502.172848994527,477.452152458265,"40,197,317,445,533,79,182,275,398,565,80,161,289,441,525,82,175,285","67,46,40,54,81,205,208,208,224,210,381,371,372,349,340,512,490,502","1","miniBlockChasingIsDominant_Yes",1,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",9,525.398450297181,53.7501316017759,"84,161,276,442,530,47,182,282,422,523,43,188,319,424,558,78,171,317","64,86,41,47,70,212,232,195,229,189,381,361,355,381,373,502,504,518","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",10,38.4556047255799,489.789246274598,"79,156,277,442,518,61,205,320,417,528,79,180,322,402,527,36,200,324","43,36,33,77,79,214,191,205,234,227,378,342,384,343,381,528,526,528","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",11,315.634702891475,73.9341380182919,"47,173,324,420,517,49,196,300,410,552,80,177,317,414,516,49,160,302","60,60,65,61,56,218,188,190,209,233,386,379,347,369,362,525,496,497","1","miniBlockChasingIsDominant_Yes",1,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",12,115.78158549664,313.274280772209,"70,203,311,430,520,42,154,318,445,538,46,197,293,445,560,63,168,321","35,85,35,65,69,223,205,210,213,211,339,357,358,358,381,521,501,531","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",13,534.68385838243,326.514500610071,"73,188,317,413,533,79,163,284,444,525,42,199,316,395,567,85,197,303","56,51,79,39,51,235,230,213,184,231,369,367,364,372,334,509,500,489","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",14,525.218327221175,368.473436936151,"62,198,307,403,557,54,184,309,416,566,82,198,308,424,519,65,206,281","79,75,68,56,71,209,209,205,195,219,351,356,348,377,381,523,526,485","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",15,547.409662647836,333.981711090502,"59,206,312,444,517,86,198,303,418,516,73,156,295,432,553,33,185,321","60,75,65,84,44,218,224,186,219,186,333,366,376,340,354,489,535,487","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",16,NA,NA,"78,164,318,422,558,60,166,317,426,517,65,201,301,397,550,51,192,315,428","82,70,53,52,39,232,229,209,201,212,356,376,352,380,384,502,498,534,504","1","miniBlockChasingIsDominant_Yes",0,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",17,483.171104856825,208.447109623296,"50,169,289,417,535,52,154,299,414,548,36,181,304,419,562,84,202,315","64,83,71,65,80,196,210,230,201,237,377,346,382,338,360,532,516,525","1","miniBlockChasingIsDominant_Yes",1,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",18,87.8532431220337,499.140573429033,"61,155,303,443,536,56,192,306,430,549,78,177,279,401,539,63,170,320","35,63,36,71,62,197,223,203,189,184,345,356,369,356,336,534,519,518","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",19,33.7352914602564,404.368466396219,"55,202,287,446,534,58,202,294,426,553,55,193,319,419,560,62,185,318","83,41,38,82,70,224,187,223,230,214,362,374,378,378,338,515,489,534","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",20,NA,NA,"38,163,282,415,546,50,193,303,414,515,66,170,312,431,551,73,193,298,400","79,58,53,40,45,207,227,198,202,221,382,375,351,343,353,488,524,496,499","1","miniBlockChasingIsDominant_Yes",0,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",21,180.784307333231,462.231018935026,"34,186,301,429,545,42,161,282,418,544,38,169,304,394,534,49,202,284","64,36,48,43,35,183,203,192,192,212,383,353,342,367,376,489,488,528","1","miniBlockChasingIsDominant_Yes",1,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",22,365.858133854703,126.292232666666,"69,203,277,421,567,40,206,304,413,516,51,179,275,429,521,36,161,289","50,74,47,34,74,221,218,212,195,224,387,371,339,343,348,489,523,492","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",23,416.125503516366,36.3755844841391,"64,186,319,445,541,47,163,284,413,558,34,201,308,409,564,39,174,276","40,59,79,67,35,189,201,214,227,212,342,337,374,349,381,520,530,515","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",24,538.973210030989,565.406991839178,"72,191,310,399,559,38,174,318,441,519,69,199,281,446,567,52,188,311","64,62,81,51,71,194,208,205,223,215,378,346,372,337,337,535,493,505","1","miniBlockChasingIsDominant_Yes",1,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",25,NA,NA,"83,184,295,433,548,67,197,317,429,553,76,186,316,394,559,74,156,322,419","68,41,56,40,66,204,228,207,184,201,341,351,349,376,384,508,535,499,485","1","miniBlockChasingIsDominant_Not",0,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",26,NA,NA,"58,197,319,443,519,71,186,275,396,561,46,183,280,440,548,74,165,297,400","38,64,85,52,36,226,206,185,187,205,370,363,354,345,349,515,506,515,514","1","miniBlockChasingIsDominant_Not",0,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",27,NA,NA,"41,193,322,427,520,84,169,298,424,559,79,156,304,397,539,63,176,316,400","64,87,85,82,62,183,214,232,235,195,340,376,351,384,362,530,518,489,532","1","miniBlockChasingIsDominant_Not",0,0,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",28,NA,NA,"51,174,312,414,545,45,201,320,399,555,49,207,274,435,551,65,194,285,431","46,60,35,85,76,193,231,199,218,212,363,334,353,350,356,491,488,489,508","1","miniBlockChasingIsDominant_Not",0,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
"613dd5fb512aabe8d5d32393","Pilot2",29,333.052418232214,94.1872722997205,"37,183,311,445,537,58,201,283,401,555,53,154,325,409,537,85,196,284","70,60,40,79,61,226,197,221,206,197,346,337,352,374,358,529,515,517","1","miniBlockChasingIsDominant_Not",1,1,23,26,0.227272727272727,89,56,"didNotNotice","""It felt easier to follow the blue on for some reason""",1,0,0
